 zip_pick | zip_drop | distance_meters | distance_miles 
 98005    | 98342    |         2146665 |      1341.6655
 98006    | 98342    |         2146665 |      1341.6655
 98007    | 98342    |         2146665 |      1341.6655
 98006    | 98364    |         2144085 |      1340.0532
 98007    | 98364    |         2144085 |      1340.0532
 98005    | 98364    |         2144085 |      1340.0532
 98008    | 98364    |         2144085 |      1340.0532
 98004    | 98364    |         2144085 |      1340.0532
 98015    | 98364    |         2144085 |      1340.0532
 98009    | 98364    |         2144085 |      1340.0532
 98006    | 98392    |         2143155 |      1339.4719
 98007    | 98392    |         2143155 |      1339.4719
 98005    | 98392    |         2143155 |      1339.4719
 98004    | 98392    |         2143155 |      1339.4719
 98015    | 98392    |         2143155 |      1339.4719
 98009    | 98392    |         2143155 |      1339.4719
 98008    | 98392    |         2143155 |      1339.4719
 98009    | 98546    |         2135265 |      1334.5406
 98006    | 98546    |         2135265 |      1334.5406
 98007    | 98546    |         2135265 |      1334.5406
 98015    | 98546    |         2135265 |      1334.5406
 98004    | 98546    |         2135265 |      1334.5406
 98005    | 98546    |         2135265 |      1334.5406
 98008    | 98546    |         2135265 |      1334.5406
 98007    | 98588    |         2134760 |       1334.225
 98004    | 98588    |         2134760 |       1334.225
 98005    | 98588    |         2134760 |       1334.225
 98006    | 98588    |         2134760 |       1334.225
 98008    | 98588    |         2134760 |       1334.225
 98009    | 98588    |         2134760 |       1334.225
 98015    | 98588    |         2134760 |       1334.225
 98004    | 98380    |         2134181 |      1333.8633
 98015    | 98380    |         2134181 |      1333.8633
 98005    | 98380    |         2134181 |      1333.8633
 98007    | 98380    |         2134181 |      1333.8633
 98008    | 98380    |         2134181 |      1333.8633
 98009    | 98380    |         2134181 |      1333.8633
 98006    | 98380    |         2134181 |      1333.8633
 98009    | 98370    |         2134169 |      1333.8555
 98004    | 98370    |         2134169 |      1333.8555
 98005    | 98370    |         2134169 |      1333.8555
 98006    | 98370    |         2134169 |      1333.8555
 98008    | 98370    |         2134169 |      1333.8555
 98007    | 98370    |         2134169 |      1333.8555
 98015    | 98370    |         2134169 |      1333.8555
 98008    | 98592    |         2133651 |      1333.5319
 98015    | 98592    |         2133651 |      1333.5319
 98004    | 98592    |         2133651 |      1333.5319
 98009    | 98592    |         2133651 |      1333.5319
 98005    | 98592    |         2133651 |      1333.5319
 98007    | 98592    |         2133651 |      1333.5319
 98006    | 98592    |         2133651 |      1333.5319
 98009    | 98345    |         2129824 |      1331.1396
 98004    | 98345    |         2129824 |      1331.1396
 98005    | 98345    |         2129824 |      1331.1396
 98006    | 98345    |         2129824 |      1331.1396
 98007    | 98345    |         2129824 |      1331.1396
 98015    | 98345    |         2129824 |      1331.1396
 98008    | 98345    |         2129824 |      1331.1396
 98007    | 98528    |         2129737 |      1331.0854
 98006    | 98528    |         2129737 |      1331.0854
 98005    | 98528    |         2129737 |      1331.0854
 98004    | 98528    |         2129737 |      1331.0854
 98008    | 98528    |         2129737 |      1331.0854
 98009    | 98528    |         2129737 |      1331.0854
 98015    | 98528    |         2129737 |      1331.0854
 98008    | 98383    |         2127748 |      1329.8422
 98015    | 98383    |         2127748 |      1329.8422
 98008    | 98315    |         2127748 |      1329.8422
 98007    | 98315    |         2127748 |      1329.8422
 98006    | 98315    |         2127748 |      1329.8422
 98005    | 98315    |         2127748 |      1329.8422
 98009    | 98315    |         2127748 |      1329.8422
 98015    | 98315    |         2127748 |      1329.8422
 98009    | 98383    |         2127748 |      1329.8422
 98004    | 98315    |         2127748 |      1329.8422
 98004    | 98383    |         2127748 |      1329.8422
 98005    | 98383    |         2127748 |      1329.8422
 98006    | 98383    |         2127748 |      1329.8422
 98007    | 98383    |         2127748 |      1329.8422
 98004    | 98311    |         2126318 |      1328.9486
 98006    | 98311    |         2126318 |      1328.9486
 98015    | 98311    |         2126318 |      1328.9486
 98009    | 98311    |         2126318 |      1328.9486
 98007    | 98311    |         2126318 |      1328.9486
 98008    | 98311    |         2126318 |      1328.9486
 98005    | 98311    |         2126318 |      1328.9486
 98009    | 98353    |         2122909 |      1326.8181
 98007    | 98353    |         2122909 |      1326.8181
 98008    | 98353    |         2122909 |      1326.8181
 98004    | 98353    |         2122909 |      1326.8181
 98015    | 98353    |         2122909 |      1326.8181
 98005    | 98353    |         2122909 |      1326.8181
 98006    | 98353    |         2122909 |      1326.8181
 98005    | 98584    |         2121200 |      1325.7501
 98015    | 98584    |         2121200 |      1325.7501
 98008    | 98584    |         2121200 |      1325.7501
 98006    | 98584    |         2121200 |      1325.7501
 98004    | 98584    |         2121200 |      1325.7501
 98009    | 98584    |         2121200 |      1325.7501
 98007    | 98584    |         2121200 |      1325.7501
 98006    | 98393    |         2115205 |      1322.0029
 98015    | 98393    |         2115205 |      1322.0029
 98009    | 98393    |         2115205 |      1322.0029
 98004    | 98393    |         2115205 |      1322.0029
 98005    | 98393    |         2115205 |      1322.0029
 98008    | 98393    |         2115205 |      1322.0029
 98007    | 98393    |         2115205 |      1322.0029
 98006    | 98310    |         2112302 |      1320.1886
 98015    | 98310    |         2112302 |      1320.1886
 98008    | 98310    |         2112302 |      1320.1886
 98009    | 98310    |         2112302 |      1320.1886
 98005    | 98310    |         2112302 |      1320.1886
 98004    | 98310    |         2112302 |      1320.1886
 98007    | 98310    |         2112302 |      1320.1886
 98006    | 98351    |         2111935 |      1319.9592
 98005    | 98351    |         2111935 |      1319.9592
 98009    | 98351    |         2111935 |      1319.9592
 98008    | 98351    |         2111935 |      1319.9592
 98007    | 98351    |         2111935 |      1319.9592
 98004    | 98351    |         2111935 |      1319.9592
 98015    | 98351    |         2111935 |      1319.9592
 98009    | 98524    |         2111589 |      1319.7428
 98015    | 98524    |         2111589 |      1319.7428
 98004    | 98524    |         2111589 |      1319.7428
 98006    | 98524    |         2111589 |      1319.7428
 98007    | 98524    |         2111589 |      1319.7428
 98008    | 98524    |         2111589 |      1319.7428
 98005    | 98524    |         2111589 |      1319.7428
 98006    | 98337    |         2110896 |      1319.3097
 98004    | 98312    |         2110896 |      1319.3097
 98007    | 98312    |         2110896 |      1319.3097
 98015    | 98312    |         2110896 |      1319.3097
 98005    | 98312    |         2110896 |      1319.3097
 98004    | 98337    |         2110896 |      1319.3097
 98006    | 98312    |         2110896 |      1319.3097
 98009    | 98312    |         2110896 |      1319.3097
 98008    | 98312    |         2110896 |      1319.3097
 98015    | 98337    |         2110896 |      1319.3097
 98009    | 98337    |         2110896 |      1319.3097
 98007    | 98337    |         2110896 |      1319.3097
 98008    | 98337    |         2110896 |      1319.3097
 98005    | 98337    |         2110896 |      1319.3097
 98006    | 98314    |         2110841 |      1319.2755
 98004    | 98314    |         2110841 |      1319.2755
 98007    | 98314    |         2110841 |      1319.2755
 98008    | 98314    |         2110841 |      1319.2755
 98009    | 98314    |         2110841 |      1319.2755
 98015    | 98314    |         2110841 |      1319.2755
 98005    | 98314    |         2110841 |      1319.2755
 98008    | 98386    |         2104149 |      1315.0928
 98004    | 98386    |         2104149 |      1315.0928
 98009    | 98386    |         2104149 |      1315.0928
 98015    | 98386    |         2104149 |      1315.0928
 98005    | 98386    |         2104149 |      1315.0928
 98007    | 98386    |         2104149 |      1315.0928
 98006    | 98386    |         2104149 |      1315.0928
 98015    | 98384    |         2103285 |      1314.5529
 98006    | 98384    |         2103285 |      1314.5529
 98005    | 98384    |         2103285 |      1314.5529
 98004    | 98384    |         2103285 |      1314.5529
 98008    | 98384    |         2103285 |      1314.5529
 98007    | 98384    |         2103285 |      1314.5529
 98009    | 98384    |         2103285 |      1314.5529
 98004    | 98349    |         2101950 |      1313.7184
 98005    | 98349    |         2101950 |      1313.7184
 98008    | 98349    |         2101950 |      1313.7184
 98009    | 98349    |         2101950 |      1313.7184
 98007    | 98349    |         2101950 |      1313.7184
 98006    | 98349    |         2101950 |      1313.7184
 98015    | 98349    |         2101950 |      1313.7184
 98009    | 98394    |         2100498 |      1312.8113
 98006    | 98394    |         2100498 |      1312.8113
 98004    | 98394    |         2100498 |      1312.8113
 98008    | 98394    |         2100498 |      1312.8113
 98015    | 98394    |         2100498 |      1312.8113
 98005    | 98394    |         2100498 |      1312.8113
 98007    | 98394    |         2100498 |      1312.8113
 98004    | 98287    |         2099883 |      1312.4269
 98006    | 98287    |         2099883 |      1312.4269
 98007    | 98287    |         2099883 |      1312.4269
 98005    | 98287    |         2099883 |      1312.4269
 98015    | 98287    |         2099883 |      1312.4269
 98009    | 98287    |         2099883 |      1312.4269
 98008    | 98287    |         2099883 |      1312.4269
 98007    | 98366    |         2095711 |      1309.8191
 98004    | 98366    |         2095711 |      1309.8191
 98005    | 98366    |         2095711 |      1309.8191
 98006    | 98366    |         2095711 |      1309.8191
 98004    | 98367    |         2095711 |      1309.8191
 98005    | 98367    |         2095711 |      1309.8191
 98006    | 98367    |         2095711 |      1309.8191
 98007    | 98367    |         2095711 |      1309.8191
 98008    | 98366    |         2095711 |      1309.8191
 98008    | 98367    |         2095711 |      1309.8191
 98009    | 98366    |         2095711 |      1309.8191
 98015    | 98366    |         2095711 |      1309.8191
 98009    | 98367    |         2095711 |      1309.8191
 98015    | 98367    |         2095711 |      1309.8191
 98004    | 98359    |         2090289 |      1306.4308
 98007    | 98359    |         2090289 |      1306.4308
 98006    | 98359    |         2090289 |      1306.4308
 98015    | 98359    |         2090289 |      1306.4308
 98008    | 98359    |         2090289 |      1306.4308
 98009    | 98359    |         2090289 |      1306.4308
 98005    | 98359    |         2090289 |      1306.4308
 98015    | 98322    |         2084992 |        1303.12
 98007    | 98322    |         2084992 |        1303.12
 98005    | 98322    |         2084992 |        1303.12
 98006    | 98322    |         2084992 |        1303.12
 98008    | 98322    |         2084992 |        1303.12
 98004    | 98322    |         2084992 |        1303.12
 98009    | 98322    |         2084992 |        1303.12
 98009    | 98332    |         2082471 |      1301.5446
 98007    | 98329    |         2082471 |      1301.5446
 98006    | 98329    |         2082471 |      1301.5446
 98005    | 98329    |         2082471 |      1301.5446
 98004    | 98329    |         2082471 |      1301.5446
 98009    | 98329    |         2082471 |      1301.5446
 98015    | 98329    |         2082471 |      1301.5446
 98006    | 98332    |         2082471 |      1301.5446
 98015    | 98332    |         2082471 |      1301.5446
 98009    | 98335    |         2082471 |      1301.5446
 98015    | 98335    |         2082471 |      1301.5446
 98008    | 98329    |         2082471 |      1301.5446
 98004    | 98335    |         2082471 |      1301.5446
 98005    | 98332    |         2082471 |      1301.5446
 98007    | 98332    |         2082471 |      1301.5446
 98008    | 98332    |         2082471 |      1301.5446
 98005    | 98335    |         2082471 |      1301.5446
 98004    | 98332    |         2082471 |      1301.5446
 98006    | 98335    |         2082471 |      1301.5446
 98007    | 98335    |         2082471 |      1301.5446
 98008    | 98335    |         2082471 |      1301.5446
 98006    | 98395    |         2082280 |      1301.4252
 98007    | 98395    |         2082280 |      1301.4252
 98004    | 98395    |         2082280 |      1301.4252
 98008    | 98395    |         2082280 |      1301.4252
 98005    | 98395    |         2082280 |      1301.4252
 98015    | 98395    |         2082280 |      1301.4252
 98009    | 98395    |         2082280 |      1301.4252
 98008    | 98010    |         2025603 |      1266.0021
 98004    | 98010    |         2025603 |      1266.0021
 98005    | 98010    |         2025603 |      1266.0021
 98006    | 98010    |         2025603 |      1266.0021
 98007    | 98010    |         2025603 |      1266.0021
 98009    | 98010    |         2025603 |      1266.0021
 98010    | 98015    |         2025603 |      1266.0021
 98015    | 98398    |         1942927 |      1214.3295
 98005    | 98398    |         1942927 |      1214.3295
 98006    | 98398    |         1942927 |      1214.3295
 98008    | 98398    |         1942927 |      1214.3295
 98007    | 98398    |         1942927 |      1214.3295
 98009    | 98398    |         1942927 |      1214.3295
 98004    | 98398    |         1942927 |      1214.3295
 98357    | 98496    |         1875155 |      1171.9717
 98357    | 98388    |         1875155 |      1171.9717
 98357    | 98448    |         1875155 |      1171.9717
 98357    | 98447    |         1875155 |      1171.9717
 98357    | 98445    |         1875155 |      1171.9717
 98357    | 98446    |         1875155 |      1171.9717
 98357    | 98498    |         1875155 |      1171.9717
 98357    | 98499    |         1875155 |      1171.9717
 98357    | 98444    |         1875155 |      1171.9717
 98357    | 98439    |         1875155 |      1171.9717
 98350    | 98496    |         1857874 |       1161.171
 98350    | 98439    |         1857874 |       1161.171
 98350    | 98388    |         1857874 |       1161.171
 98350    | 98448    |         1857874 |       1161.171
 98350    | 98445    |         1857874 |       1161.171
 98350    | 98446    |         1857874 |       1161.171
 98350    | 98447    |         1857874 |       1161.171
 98350    | 98498    |         1857874 |       1161.171
 98350    | 98499    |         1857874 |       1161.171
 98350    | 98444    |         1857874 |       1161.171
 98326    | 98447    |         1853729 |      1158.5804
 98326    | 98439    |         1853729 |      1158.5804
 98326    | 98498    |         1853729 |      1158.5804
 98326    | 98388    |         1853729 |      1158.5804
 98326    | 98499    |         1853729 |      1158.5804
 98326    | 98496    |         1853729 |      1158.5804
 98326    | 98448    |         1853729 |      1158.5804
 98326    | 98445    |         1853729 |      1158.5804
 98326    | 98444    |         1853729 |      1158.5804
 98326    | 98446    |         1853729 |      1158.5804
 98381    | 98439    |         1853518 |      1158.4485
 98381    | 98445    |         1853518 |      1158.4485
 98381    | 98498    |         1853518 |      1158.4485
 98381    | 98446    |         1853518 |      1158.4485
 98381    | 98499    |         1853518 |      1158.4485
 98381    | 98444    |         1853518 |      1158.4485
 98381    | 98388    |         1853518 |      1158.4485
 98381    | 98448    |         1853518 |      1158.4485
 98381    | 98447    |         1853518 |      1158.4485
 98381    | 98496    |         1853518 |      1158.4485
 98331    | 98448    |         1816162 |      1135.1014
 98331    | 98444    |         1816162 |      1135.1014
 98331    | 98499    |         1816162 |      1135.1014
 98331    | 98498    |         1816162 |      1135.1014
 98331    | 98439    |         1816162 |      1135.1014
 98331    | 98496    |         1816162 |      1135.1014
 98331    | 98445    |         1816162 |      1135.1014
 98331    | 98446    |         1816162 |      1135.1014
 98331    | 98447    |         1816162 |      1135.1014
 98331    | 98388    |         1816162 |      1135.1014
 98363    | 98446    |         1803185 |      1126.9905
 98363    | 98447    |         1803185 |      1126.9905
 98362    | 98439    |         1803185 |      1126.9905
 98363    | 98498    |         1803185 |      1126.9905
 98363    | 98439    |         1803185 |      1126.9905
 98363    | 98445    |         1803185 |      1126.9905
 98363    | 98496    |         1803185 |      1126.9905
 98362    | 98444    |         1803185 |      1126.9905
 98362    | 98499    |         1803185 |      1126.9905
 98362    | 98498    |         1803185 |      1126.9905
 98362    | 98447    |         1803185 |      1126.9905
 98362    | 98445    |         1803185 |      1126.9905
 98362    | 98496    |         1803185 |      1126.9905
 98362    | 98446    |         1803185 |      1126.9905
 98362    | 98448    |         1803185 |      1126.9905
 98363    | 98448    |         1803185 |      1126.9905
 98362    | 98388    |         1803185 |      1126.9905
 98363    | 98388    |         1803185 |      1126.9905
 98363    | 98499    |         1803185 |      1126.9905
 98363    | 98444    |         1803185 |      1126.9905
 98005    | 99371    |         1780616 |      1112.8849
 98015    | 99371    |         1780616 |      1112.8849
 98009    | 99371    |         1780616 |      1112.8849
 98008    | 99371    |         1780616 |      1112.8849
 98007    | 99371    |         1780616 |      1112.8849
 98006    | 99371    |         1780616 |      1112.8849
 98004    | 99371    |         1780616 |      1112.8849
 98343    | 98496    |         1778663 |      1111.6642
 98343    | 98498    |         1778663 |      1111.6642
 98343    | 98439    |         1778663 |      1111.6642
 98343    | 98388    |         1778663 |      1111.6642
 98343    | 98444    |         1778663 |      1111.6642
 98343    | 98448    |         1778663 |      1111.6642
 98343    | 98445    |         1778663 |      1111.6642
 98343    | 98499    |         1778663 |      1111.6642
 98343    | 98447    |         1778663 |      1111.6642
 98343    | 98446    |         1778663 |      1111.6642
 98236    | 98388    |         1764631 |      1102.8942
 98236    | 98448    |         1764631 |      1102.8942
 98236    | 98446    |         1764631 |      1102.8942
 98236    | 98444    |         1764631 |      1102.8942
 98236    | 98499    |         1764631 |      1102.8942
 98236    | 98498    |         1764631 |      1102.8942
 98236    | 98447    |         1764631 |      1102.8942
 98236    | 98445    |         1764631 |      1102.8942
 98236    | 98439    |         1764631 |      1102.8942
 98236    | 98496    |         1764631 |      1102.8942
 98260    | 98496    |         1758056 |       1098.785
 98260    | 98439    |         1758056 |       1098.785
 98260    | 98445    |         1758056 |       1098.785
 98260    | 98446    |         1758056 |       1098.785
 98260    | 98447    |         1758056 |       1098.785
 98260    | 98498    |         1758056 |       1098.785
 98260    | 98448    |         1758056 |       1098.785
 98260    | 98444    |         1758056 |       1098.785
 98260    | 98388    |         1758056 |       1098.785
 98260    | 98499    |         1758056 |       1098.785
 98249    | 98448    |         1746381 |       1091.488
 98249    | 98446    |         1746381 |       1091.488
 98249    | 98496    |         1746381 |       1091.488
 98249    | 98388    |         1746381 |       1091.488
 98249    | 98439    |         1746381 |       1091.488
 98249    | 98445    |         1746381 |       1091.488
 98249    | 98447    |         1746381 |       1091.488
 98249    | 98498    |         1746381 |       1091.488
 98249    | 98499    |         1746381 |       1091.488
 98249    | 98444    |         1746381 |       1091.488
 98253    | 98388    |         1738138 |      1086.3364
 98253    | 98448    |         1738138 |      1086.3364
 98253    | 98444    |         1738138 |      1086.3364
 98253    | 98499    |         1738138 |      1086.3364
 98253    | 98498    |         1738138 |      1086.3364
 98253    | 98447    |         1738138 |      1086.3364
 98253    | 98446    |         1738138 |      1086.3364
 98253    | 98445    |         1738138 |      1086.3364
 98253    | 98496    |         1738138 |      1086.3364
 98253    | 98439    |         1738138 |      1086.3364
 98324    | 98439    |         1734344 |      1083.9647
 98324    | 98498    |         1734344 |      1083.9647
 98324    | 98499    |         1734344 |      1083.9647
 98324    | 98444    |         1734344 |      1083.9647
 98324    | 98496    |         1734344 |      1083.9647
 98324    | 98446    |         1734344 |      1083.9647
 98324    | 98388    |         1734344 |      1083.9647
 98324    | 98448    |         1734344 |      1083.9647
 98324    | 98445    |         1734344 |      1083.9647
 98324    | 98447    |         1734344 |      1083.9647
 98382    | 98447    |         1731850 |      1082.4062
 98382    | 98445    |         1731850 |      1082.4062
 98382    | 98498    |         1731850 |      1082.4062
 98382    | 98499    |         1731850 |      1082.4062
 98382    | 98444    |         1731850 |      1082.4062
 98382    | 98439    |         1731850 |      1082.4062
 98382    | 98448    |         1731850 |      1082.4062
 98382    | 98446    |         1731850 |      1082.4062
 98382    | 98496    |         1731850 |      1082.4062
 98382    | 98388    |         1731850 |      1082.4062
 98239    | 98388    |         1722278 |       1076.424
 98239    | 98448    |         1722278 |       1076.424
 98239    | 98499    |         1722278 |       1076.424
 98239    | 98447    |         1722278 |       1076.424
 98239    | 98498    |         1722278 |       1076.424
 98239    | 98444    |         1722278 |       1076.424
 98239    | 98445    |         1722278 |       1076.424
 98239    | 98496    |         1722278 |       1076.424
 98239    | 98439    |         1722278 |       1076.424
 98239    | 98446    |         1722278 |       1076.424
 98006    | 99402    |         1718578 |      1074.1115
 98007    | 99402    |         1718578 |      1074.1115
 98009    | 99402    |         1718578 |      1074.1115
 98004    | 99402    |         1718578 |      1074.1115
 98005    | 99402    |         1718578 |      1074.1115
 98015    | 99402    |         1718578 |      1074.1115
 98008    | 99402    |         1718578 |      1074.1115
 98320    | 98444    |         1715245 |      1072.0278
 98320    | 98448    |         1715245 |      1072.0278
 98320    | 98446    |         1715245 |      1072.0278
 98320    | 98499    |         1715245 |      1072.0278
 98320    | 98498    |         1715245 |      1072.0278
 98320    | 98447    |         1715245 |      1072.0278
 98320    | 98445    |         1715245 |      1072.0278
 98320    | 98496    |         1715245 |      1072.0278
 98320    | 98388    |         1715245 |      1072.0278
 98320    | 98439    |         1715245 |      1072.0278
 98445    | 98548    |         1714794 |      1071.7462
 98444    | 98548    |         1714794 |      1071.7462
 98446    | 98548    |         1714794 |      1071.7462
 98498    | 98548    |         1714794 |      1071.7462
 98499    | 98548    |         1714794 |      1071.7462
 98496    | 98548    |         1714794 |      1071.7462
 98439    | 98548    |         1714794 |      1071.7462
 98447    | 98548    |         1714794 |      1071.7462
 98448    | 98548    |         1714794 |      1071.7462
 98388    | 98548    |         1714794 |      1071.7462
 98005    | 99403    |         1708334 |      1067.7089
 98004    | 99403    |         1708334 |      1067.7089
 98015    | 99403    |         1708334 |      1067.7089
 98009    | 99403    |         1708334 |      1067.7089
 98007    | 99403    |         1708334 |      1067.7089
 98008    | 99403    |         1708334 |      1067.7089
 98006    | 99403    |         1708334 |      1067.7089
 98368    | 98446    |         1706654 |      1066.6586
 98368    | 98444    |         1706654 |      1066.6586
 98368    | 98445    |         1706654 |      1066.6586
 98368    | 98439    |         1706654 |      1066.6586
 98368    | 98448    |         1706654 |      1066.6586
 98368    | 98498    |         1706654 |      1066.6586
 98368    | 98499    |         1706654 |      1066.6586
 98368    | 98447    |         1706654 |      1066.6586
 98368    | 98496    |         1706654 |      1066.6586
 98368    | 98388    |         1706654 |      1066.6586
 98358    | 98446    |         1704521 |      1065.3257
 98358    | 98388    |         1704521 |      1065.3257
 98358    | 98445    |         1704521 |      1065.3257
 98358    | 98448    |         1704521 |      1065.3257
 98358    | 98498    |         1704521 |      1065.3257
 98358    | 98496    |         1704521 |      1065.3257
 98358    | 98499    |         1704521 |      1065.3257
 98358    | 98444    |         1704521 |      1065.3257
 98358    | 98439    |         1704521 |      1065.3257
 98358    | 98447    |         1704521 |      1065.3257
 98325    | 98447    |         1700461 |       1062.788
 98325    | 98439    |         1700461 |       1062.788
 98325    | 98446    |         1700461 |       1062.788
 98325    | 98499    |         1700461 |       1062.788
 98325    | 98496    |         1700461 |       1062.788
 98325    | 98444    |         1700461 |       1062.788
 98325    | 98388    |         1700461 |       1062.788
 98325    | 98498    |         1700461 |       1062.788
 98325    | 98445    |         1700461 |       1062.788
 98325    | 98448    |         1700461 |       1062.788
 98277    | 98448    |         1699704 |      1062.3152
 98278    | 98499    |         1699704 |      1062.3152
 98277    | 98445    |         1699704 |      1062.3152
 98277    | 98446    |         1699704 |      1062.3152
 98277    | 98447    |         1699704 |      1062.3152
 98277    | 98498    |         1699704 |      1062.3152
 98277    | 98499    |         1699704 |      1062.3152
 98277    | 98439    |         1699704 |      1062.3152
 98278    | 98388    |         1699704 |      1062.3152
 98277    | 98388    |         1699704 |      1062.3152
 98277    | 98444    |         1699704 |      1062.3152
 98278    | 98496    |         1699704 |      1062.3152
 98278    | 98444    |         1699704 |      1062.3152
 98278    | 98498    |         1699704 |      1062.3152
 98278    | 98439    |         1699704 |      1062.3152
 98278    | 98447    |         1699704 |      1062.3152
 98278    | 98446    |         1699704 |      1062.3152
 98278    | 98445    |         1699704 |      1062.3152
 98277    | 98496    |         1699704 |      1062.3152
 98278    | 98448    |         1699704 |      1062.3152
 98339    | 98496    |         1699004 |      1061.8777
 98339    | 98498    |         1699004 |      1061.8777
 98339    | 98388    |         1699004 |      1061.8777
 98339    | 98444    |         1699004 |      1061.8777
 98339    | 98499    |         1699004 |      1061.8777
 98339    | 98445    |         1699004 |      1061.8777
 98339    | 98439    |         1699004 |      1061.8777
 98339    | 98447    |         1699004 |      1061.8777
 98339    | 98446    |         1699004 |      1061.8777
 98339    | 98448    |         1699004 |      1061.8777
 98376    | 98499    |         1697705 |      1061.0654
 98376    | 98439    |         1697705 |      1061.0654
 98376    | 98444    |         1697705 |      1061.0654
 98376    | 98498    |         1697705 |      1061.0654
 98376    | 98447    |         1697705 |      1061.0654
 98376    | 98446    |         1697705 |      1061.0654
 98376    | 98445    |         1697705 |      1061.0654
 98376    | 98496    |         1697705 |      1061.0654
 98376    | 98448    |         1697705 |      1061.0654
 98376    | 98388    |         1697705 |      1061.0654
 98448    | 98555    |         1689062 |      1055.6638
 98388    | 98555    |         1689062 |      1055.6638
 98439    | 98555    |         1689062 |      1055.6638
 98445    | 98555    |         1689062 |      1055.6638
 98444    | 98555    |         1689062 |      1055.6638
 98496    | 98555    |         1689062 |      1055.6638
 98446    | 98555    |         1689062 |      1055.6638
 98447    | 98555    |         1689062 |      1055.6638
 98498    | 98555    |         1689062 |      1055.6638
 98499    | 98555    |         1689062 |      1055.6638
 98340    | 98448    |         1685549 |      1053.4684
 98340    | 98444    |         1685549 |      1053.4684
 98340    | 98499    |         1685549 |      1053.4684
 98340    | 98498    |         1685549 |      1053.4684
 98340    | 98388    |         1685549 |      1053.4684
 98340    | 98445    |         1685549 |      1053.4684
 98340    | 98496    |         1685549 |      1053.4684
 98340    | 98447    |         1685549 |      1053.4684
 98340    | 98446    |         1685549 |      1053.4684
 98340    | 98439    |         1685549 |      1053.4684
 98448    | 98560    |         1681728 |      1051.0798
 98498    | 98560    |         1681728 |      1051.0798
 98499    | 98560    |         1681728 |      1051.0798
 98446    | 98560    |         1681728 |      1051.0798
 98445    | 98560    |         1681728 |      1051.0798
 98444    | 98560    |         1681728 |      1051.0798
 98388    | 98560    |         1681728 |      1051.0798
 98439    | 98560    |         1681728 |      1051.0798
 98496    | 98560    |         1681728 |      1051.0798
 98447    | 98560    |         1681728 |      1051.0798
 98110    | 98498    |         1680984 |      1050.6151
 98110    | 98446    |         1680984 |      1050.6151
 98110    | 98445    |         1680984 |      1050.6151
 98110    | 98496    |         1680984 |      1050.6151
 98110    | 98439    |         1680984 |      1050.6151
 98110    | 98448    |         1680984 |      1050.6151
 98110    | 98388    |         1680984 |      1050.6151
 98110    | 98444    |         1680984 |      1050.6151
 98110    | 98499    |         1680984 |      1050.6151
 98110    | 98447    |         1680984 |      1050.6151
 98365    | 98499    |         1680053 |      1050.0331
 98365    | 98444    |         1680053 |      1050.0331
 98365    | 98498    |         1680053 |      1050.0331
 98365    | 98447    |         1680053 |      1050.0331
 98365    | 98446    |         1680053 |      1050.0331
 98365    | 98445    |         1680053 |      1050.0331
 98365    | 98496    |         1680053 |      1050.0331
 98365    | 98448    |         1680053 |      1050.0331
 98365    | 98388    |         1680053 |      1050.0331
 98365    | 98439    |         1680053 |      1050.0331
 98006    | 99401    |         1679176 |      1049.4851
 98005    | 99401    |         1679176 |      1049.4851
 98008    | 99401    |         1679176 |      1049.4851
 98007    | 99401    |         1679176 |      1049.4851
 98004    | 99401    |         1679176 |      1049.4851
 98015    | 99401    |         1679176 |      1049.4851
 98009    | 99401    |         1679176 |      1049.4851
 98061    | 98498    |         1678579 |      1049.1117
 98061    | 98447    |         1678579 |      1049.1117
 98061    | 98496    |         1678579 |      1049.1117
 98061    | 98446    |         1678579 |      1049.1117
 98061    | 98448    |         1678579 |      1049.1117
 98061    | 98439    |         1678579 |      1049.1117
 98061    | 98445    |         1678579 |      1049.1117
 98061    | 98444    |         1678579 |      1049.1117
 98061    | 98499    |         1678579 |      1049.1117
 98061    | 98388    |         1678579 |      1049.1117
 98346    | 98445    |         1676783 |      1047.9893
 98346    | 98446    |         1676783 |      1047.9893
 98346    | 98388    |         1676783 |      1047.9893
 98346    | 98439    |         1676783 |      1047.9893
 98346    | 98448    |         1676783 |      1047.9893
 98346    | 98447    |         1676783 |      1047.9893
 98346    | 98444    |         1676783 |      1047.9893
 98346    | 98499    |         1676783 |      1047.9893
 98346    | 98498    |         1676783 |      1047.9893
 98346    | 98496    |         1676783 |      1047.9893
 98342    | 98439    |         1675008 |      1046.8799
 98342    | 98448    |         1675008 |      1046.8799
 98342    | 98388    |         1675008 |      1046.8799
 98342    | 98496    |         1675008 |      1046.8799
 98342    | 98445    |         1675008 |      1046.8799
 98342    | 98446    |         1675008 |      1046.8799
 98342    | 98447    |         1675008 |      1046.8799
 98342    | 98498    |         1675008 |      1046.8799
 98342    | 98499    |         1675008 |      1046.8799
 98342    | 98444    |         1675008 |      1046.8799
 98364    | 98445    |         1672428 |      1045.2676
 98364    | 98388    |         1672428 |      1045.2676
 98364    | 98496    |         1672428 |      1045.2676
 98364    | 98448    |         1672428 |      1045.2676
 98364    | 98439    |         1672428 |      1045.2676
 98364    | 98444    |         1672428 |      1045.2676
 98364    | 98499    |         1672428 |      1045.2676
